Sn	Sp	Acc	MCC	<<Cutoff
0.296352	0.94633	0.839169	0.309042	0.376014
0.296852	0.94633	0.839252	0.309556	0.376013
0.297351	0.94633	0.839334	0.31007	0.375997
0.297351	0.946231	0.839252	0.309823	0.375996
0.297851	0.946231	0.839334	0.310337	0.375991
0.297851	0.946133	0.839252	0.310089	0.37599
0.298351	0.946133	0.839334	0.310603	0.375988
0.298351	0.946034	0.839252	0.310356	0.375978
0.298851	0.946034	0.839334	0.310869	0.375975
0.298851	0.945935	0.839252	0.310622	0.375974
0.298851	0.945837	0.839169	0.310376	0.375967
0.298851	0.945738	0.839087	0.310129	0.375959
0.29935	0.945738	0.839169	0.310642	0.375957
0.29985	0.945738	0.839252	0.311154	0.375952
0.29985	0.945639	0.839169	0.310908	0.375935
0.29985	0.945541	0.839087	0.310662	0.375931
0.29985	0.945442	0.839005	0.310417	0.375924
0.29985	0.945343	0.838922	0.310172	0.375917
0.29985	0.945245	0.83884	0.309927	0.375904
0.29985	0.945146	0.838758	0.309682	0.375889
0.29985	0.945047	0.838675	0.309438	0.375885
0.29985	0.944949	0.838593	0.309194	0.375879
0.30035	0.944949	0.838675	0.309705	0.375876
0.30085	0.944949	0.838758	0.310216	0.375873
0.301349	0.944949	0.83884	0.310727	0.37587
0.301349	0.94485	0.838758	0.310483	0.375864
0.301849	0.94485	0.83884	0.310994	0.375861
0.301849	0.944751	0.838758	0.31075	0.375861
0.302349	0.944751	0.83884	0.311261	0.37586
0.302349	0.944653	0.838758	0.311017	0.375858
0.302849	0.944653	0.83884	0.311527	0.375856
0.302849	0.944554	0.838758	0.311284	0.37584
0.303348	0.944554	0.83884	0.311793	0.375836
0.303348	0.944455	0.838758	0.31155	0.375835
0.303848	0.944455	0.83884	0.312059	0.375833
0.304348	0.944455	0.838922	0.312568	0.375831
0.304848	0.944455	0.839005	0.313077	0.375825
